power,T,MOMF,DIRECTION32,WS30,WS31,WS32,WS10,WS10S,DIRECTION30,DIRECTION31,DIR10,DIR10S,MSLP,CLC,SENF,LATF,SWR,LWR,PS,PRT,PRL,PRC,T2M,RH2M
38,276.02,1.47,286.7,16.11,15.08,13.45,10.27,10.9,287.92,287.38,284.68,284.77,1011.92,52.14,-38.1,-162.33,362.68,-75.08,858.87,0.01,0.01,0.01,277.03,58.44
41,276.16,1.47,287.71,16.09,15.06,13.43,10.28,10.91,288.91,288.39,285.84,285.93,1011.86,49.94,-39.93,-178.63,388.83,-77.5,858.96,0.01,0.01,0.01,277.24,57.58
44,276.32,1.48,288.59,16.1,15.09,13.46,10.3,10.93,289.8,289.3,286.9,287,1011.79,48.01,-41.9,-193.03,410.02,-79.63,859.03,0.01,0.01,0.01,277.46,56.73
43,276.48,1.49,289.48,16.11,15.11,13.49,10.33,10.95,290.7,290.21,287.98,288.08,1011.72,46.08,-43.87,-207.43,431.22,-81.75,859.11,0.02,0.01,0.02,277.67,55.87
41,276.64,1.5,290.36,16.12,15.14,13.52,10.35,10.97,291.59,291.12,289.05,289.15,1011.65,44.15,-45.84,-221.83,452.41,-83.88,859.18,0.02,0.01,0.02,277.89,55.02
41,276.82,1.5,291.33,16.06,15.09,13.48,10.34,10.96,292.5,292.07,290.08,290.2,1011.57,41.93,-47.85,-234.13,468.68,-86.1,859.25,0.02,0.01,0.02,278.13,54.07
36,277.03,1.48,292.39,15.92,14.96,13.38,10.31,10.93,293.42,293.04,291.09,291.22,1011.48,39.42,-49.89,-244.34,480.03,-88.43,859.32,0.02,0.01,0.02,278.39,53.02
37,277.24,1.48,293.45,15.78,14.84,13.27,10.28,10.89,294.34,294.02,292.09,292.23,1011.39,36.91,-51.92,-254.55,491.37,-90.76,859.38,0.02,0,0.01,278.65,51.97
39,277.45,1.46,294.51,15.64,14.71,13.17,10.25,10.86,295.26,294.99,293.1,293.25,1011.3,34.4,-53.96,-264.76,502.72,-93.09,859.46,0.02,0,0.01,278.91,50.92
38,277.63,1.45,295.34,15.52,14.61,13.08,10.19,10.8,296.02,295.79,293.95,294.12,1011.22,32.56,-55.63,-270.75,507.75,-94.84,859.5,0.02,0,0.01,279.14,50.01
38,277.8,1.43,295.95,15.43,14.52,13.01,10.11,10.72,296.62,296.4,294.65,294.83,1011.13,31.41,-56.94,-272.54,506.47,-96.01,859.53,0.02,0,0.01,279.33,49.24
37,277.97,1.4,296.56,15.33,14.43,12.94,10.03,10.63,297.23,297.01,295.35,295.54,1011.04,30.26,-58.24,-274.32,505.2,-97.18,859.57,0.01,0,0.01,279.52,48.46
38,278.14,1.38,297.17,15.24,14.34,12.87,9.95,10.55,297.83,297.62,296.05,296.25,1010.95,29.11,-59.55,-276.11,503.92,-98.35,859.6,0.01,0,0.01,279.71,47.69
36,278.3,1.35,297.75,15.09,14.2,12.75,9.85,10.44,298.38,298.2,296.67,296.89,1010.98,27.71,-60.34,-273.64,497.97,-99.64,859.66,0.01,0,0.01,279.89,46.94
34,278.46,1.32,298.31,14.88,14.01,12.58,9.73,10.31,298.89,298.73,297.21,297.44,1011.12,26.06,-60.63,-266.94,487.36,-101.04,859.75,0.01,0,0.01,280.05,46.22
37,278.63,1.29,298.88,14.67,13.81,12.41,9.6,10.19,299.39,299.25,297.76,298,1011.27,24.41,-60.92,-260.23,476.75,-102.44,859.84,0,0,0,280.21,45.51
37,280.03,1.23,290.23,14.09,13.17,11.7,9.41,9.98,290.96,290.68,289.1,289.12,1012.14,0.92,-68.94,-265.65,516.91,-125.32,860.76,0,0,0,281.61,40.82
36,280.19,1.2,290.53,13.87,12.96,11.52,9.28,9.84,291.24,290.98,289.38,289.41,1012.32,0.66,-68.95,-254.99,494.79,-125.79,860.89,0,0,0,281.76,40.23
36,280.31,1.16,290.79,13.64,12.74,11.33,9.11,9.66,291.53,291.27,289.69,289.74,1012.39,0.53,-68.3,-241.6,465.53,-125.9,860.99,0,0,0,281.86,39.78
37,280.44,1.11,291.06,13.4,12.53,11.14,8.94,9.49,291.81,291.55,290.01,290.06,1012.46,0.4,-67.65,-228.2,436.26,-126.02,861.08,0,0,0,281.95,39.33
37,280.56,1.07,291.32,13.18,12.31,10.95,8.77,9.31,292.1,291.84,290.32,290.39,1012.53,0.27,-67,-214.81,407,-126.13,861.17,0,0,0,282.05,38.88
37,280.65,1.02,291.57,12.89,12.04,10.71,8.57,9.09,292.32,292.07,290.62,290.7,1012.65,0.19,-65.5,-197.4,374.71,-125.99,861.27,0,0,0,282.1,38.55
35,280.72,0.96,291.8,12.56,11.73,10.42,8.32,8.84,292.48,292.25,290.9,290.98,1012.83,0.15,-63.15,-175.97,339.4,-125.59,861.39,0,0,0,282.09,38.34
33,280.78,0.91,292.04,12.22,11.41,10.13,8.08,8.58,292.64,292.42,291.18,291.27,1013,0.1,-60.8,-154.54,304.08,-125.18,861.51,0,0,0,282.09,38.13
36,280.85,0.85,292.27,11.89,11.1,9.84,7.83,8.33,292.8,292.6,291.46,291.55,1013.18,0.06,-58.45,-133.11,268.77,-124.78,861.63,0,0,0,282.08,37.92
38,280.87,0.8,292.35,11.62,10.84,9.6,7.62,8.1,292.87,292.67,291.65,291.74,1013.32,0.04,-55.92,-112.63,234.64,-124.16,861.71,0,0,0,282.02,37.89
35,280.86,0.76,292.27,11.42,10.63,9.39,7.42,7.91,292.84,292.63,291.76,291.85,1013.42,0.03,-53.21,-93.1,201.7,-123.32,861.74,0,0,0,281.9,38.03
35,280.84,0.72,292.18,11.21,10.43,9.18,7.23,7.72,292.82,292.59,291.86,291.95,1013.52,0.02,-50.51,-73.57,168.77,-122.49,861.77,0,0,0,281.77,38.16
32,280.83,0.68,292.1,11.01,10.22,8.97,7.04,7.53,292.79,292.55,291.97,292.06,1013.62,0.01,-47.8,-54.04,135.83,-121.65,861.8,0,0,0,281.65,38.3
35,280.76,0.63,291.92,10.79,9.97,8.7,6.79,7.27,292.7,292.43,291.97,292.05,1013.78,0.01,-44.94,-35.55,104.64,-120.5,861.83,0,0,0,281.46,38.66
31,280.65,0.57,291.63,10.54,9.68,8.37,6.48,6.96,292.54,292.23,291.86,291.93,1014.01,0.01,-41.91,-18.12,75.21,-119.02,861.86,0,0,0,281.2,39.25
27,280.53,0.51,291.34,10.29,9.39,8.03,6.16,6.64,292.39,292.03,291.75,291.82,1014.23,0,-38.89,-0.68,45.78,-117.56,861.89,0,0,0,280.94,39.83
28,280.42,0.45,291.05,10.04,9.1,7.7,5.85,6.33,292.23,291.83,291.64,291.7,1014.46,0,-35.86,16.75,16.36,-116.08,861.92,0,0,0,280.68,40.42
28,280.28,0.4,290.13,9.83,8.83,7.38,5.53,6,291.8,291.22,291.07,291.12,1014.72,0,-31.82,27.22,1.65,-114.68,861.97,0,0,0,280.41,41.17
29,280.11,0.35,288.59,9.65,8.58,7.07,5.2,5.67,291.1,290.2,290.03,290.09,1015.03,0,-26.75,30.73,1.68,-113.34,862.05,0,0,0,280.12,42.1
25,279.94,0.31,287.03,9.49,8.34,6.76,4.87,5.33,290.41,289.18,288.99,289.06,1015.34,0,-21.69,34.23,1.71,-112.01,862.13,0,0,0,279.82,43.03
24,279.77,0.26,285.48,9.31,8.09,6.45,4.54,5,289.71,288.16,287.95,288.03,1015.65,0,-16.62,37.74,1.74,-110.67,862.21,0,0,0,279.54,43.96
23,279.6,0.23,283.92,9.16,7.88,6.2,4.26,4.71,288.91,287.03,286.44,286.52,1015.76,0,-13.27,38.57,1.75,-109.55,862.3,0,0,0,279.24,44.96
19,279.41,0.2,282.36,9.01,7.71,6.01,4.02,4.46,288,285.78,284.45,284.55,1015.69,0,-11.64,36.73,1.76,-108.64,862.4,0,0,0,278.95,46.05
20,279.23,0.17,280.78,8.86,7.54,5.82,3.79,4.21,287.09,284.53,282.46,282.58,1015.62,0,-10.02,34.9,1.76,-107.73,862.51,0,0,0,278.66,47.13
19,279.04,0.14,279.21,8.71,7.37,5.63,3.55,3.96,286.18,283.28,280.47,280.61,1015.55,0,-8.38,33.06,1.77,-106.82,862.61,0,0,0,278.37,48.22
19,278.88,0.13,277.44,8.62,7.25,5.5,3.39,3.8,285.19,281.91,278.55,278.71,1015.65,0,-7.33,31.9,1.77,-106.02,862.72,0,0,0,278.11,49.18
18,278.74,0.12,275.46,8.57,7.2,5.45,3.31,3.72,284.1,280.41,276.71,276.88,1015.93,0,-6.84,31.41,1.77,-105.33,862.84,0,0,0,277.89,50.02
13,278.6,0.11,273.49,8.52,7.14,5.39,3.23,3.63,283.02,278.91,274.86,275.05,1016.22,0,-6.35,30.92,1.77,-104.64,862.96,0,0,0,277.66,50.85
10,278.46,0.1,271.51,8.46,7.09,5.34,3.15,3.55,281.93,277.41,273.02,273.22,1016.5,0,-5.86,30.43,1.77,-103.95,863.08,0,0,0,277.44,51.69
11,278.32,0.1,269.61,8.45,7.05,5.29,3.09,3.49,280.9,275.88,271.16,271.37,1016.79,0,-5.11,29.94,1.77,-103.26,863.21,0,0,0,277.23,52.49
8,278.18,0.1,267.8,8.48,7.04,5.26,3.05,3.45,279.93,274.31,269.29,269.5,1017.08,0,-4.1,29.45,1.77,-102.58,863.35,0,0,0,277.03,53.26
6,278.04,0.09,265.99,8.5,7.03,5.23,3.01,3.4,278.95,272.75,267.41,267.63,1017.37,0,-3.1,28.95,1.77,-101.89,863.5,0,0,0,276.82,54.02
7,277.9,0.09,264.18,8.53,7.03,5.2,2.97,3.36,277.98,271.18,265.54,265.76,1017.66,0,-2.09,28.46,1.77,-101.21,863.64,0,0,0,276.62,54.79
8,277.78,0.09,262.5,8.56,7.04,5.2,2.93,3.32,277.03,269.75,263.7,263.95,1017.91,0.18,-1.88,28.02,1.77,-100.53,863.75,0,0,0,276.44,55.49
8,277.67,0.09,260.96,8.61,7.09,5.24,2.9,3.29,276.1,268.45,261.9,262.19,1018.11,0.53,-2.44,27.64,1.77,-99.85,863.84,0,0,0,276.27,56.12
10,277.56,0.08,259.43,8.65,7.14,5.28,2.87,3.26,275.17,267.14,260.11,260.43,1018.31,0.89,-3.02,27.26,1.78,-99.16,863.92,0,0,0,276.1,56.75
12,277.45,0.08,257.89,8.7,7.2,5.32,2.84,3.23,274.24,265.84,258.31,258.67,1018.51,1.24,-3.58,26.88,1.78,-98.48,864.01,0,0,0,275.93,57.38
13,277.34,0.08,256.71,8.75,7.24,5.33,2.82,3.21,273.29,264.7,256.6,257.02,1018.69,3.39,-3.82,26.78,1.8,-97.87,864.07,0,0,0,275.77,57.96
16,277.22,0.08,255.9,8.81,7.29,5.31,2.82,3.21,272.32,263.74,254.98,255.49,1018.84,7.32,-3.72,26.95,1.82,-97.34,864.11,0,0,0,275.62,58.48
17,277.1,0.08,255.08,8.86,7.34,5.3,2.82,3.21,271.36,262.76,253.36,253.96,1018.99,11.25,-3.62,27.13,1.85,-96.8,864.16,0,0,0,275.46,59
12,276.98,0.08,254.27,8.92,7.39,5.28,2.82,3.21,270.38,261.8,251.74,252.43,1019.13,15.18,-3.52,27.3,1.88,-96.27,864.2,0,0,0,275.31,59.52
12,276.88,0.08,253.49,8.97,7.44,5.29,2.83,3.22,269.42,260.9,250.47,251.23,1019.21,21.24,-3.38,27.52,1.95,-95.72,864.19,0,0,0,275.18,59.94
14,276.79,0.08,252.74,9.01,7.49,5.32,2.84,3.23,268.47,260.07,249.56,250.36,1019.21,29.42,-3.2,27.78,2.04,-95.15,864.12,0,0,0,275.07,60.25
16,276.7,0.08,251.99,9.04,7.55,5.36,2.85,3.25,267.51,259.24,248.65,249.5,1019.21,37.6,-3.02,28.05,2.13,-94.58,864.05,0,0,0,274.96,60.57
19,276.61,0.08,251.24,9.08,7.6,5.39,2.86,3.26,266.56,258.41,247.74,248.63,1019.21,45.78,-2.84,28.31,2.22,-94.01,863.98,0,0,0,274.85,60.88
22,276.53,0.08,250.36,9.08,7.62,5.4,2.87,3.27,265.45,257.43,246.71,247.64,1019.1,51.09,-2.12,28.44,2.29,-93.09,863.95,0,0,0,274.75,61.12
25,276.45,0.08,249.36,9.05,7.62,5.39,2.88,3.27,264.19,256.27,245.57,246.53,1018.89,53.53,-0.85,28.43,2.34,-91.8,863.95,0,0,0,274.66,61.28
23,276.37,0.08,248.36,9.03,7.61,5.38,2.88,3.28,262.94,255.12,244.42,245.41,1018.68,55.96,0.42,28.42,2.39,-90.52,863.94,0,0,0,274.57,61.43
24,275.86,0.08,237.35,8.4,7.2,5.48,2.89,3.27,247.94,241.23,231.98,233.13,1020.73,26.28,-3.33,29.08,2.11,-95,865.71,0,0,0,274.18,64.89
27,275.76,0.08,236.31,8.52,7.31,5.55,2.93,3.31,246.33,239.77,230.47,231.66,1020.57,28.95,-3.46,29.86,2.14,-94.54,865.65,0,0,0,274.09,64.98
29,275.69,0.08,235.16,8.63,7.43,5.65,2.95,3.33,244.69,238.28,228.67,229.92,1020.57,30.76,-3.55,30.28,2.16,-94.03,865.62,0,0,0,274.03,65.01
33,275.62,0.09,234.02,8.75,7.55,5.74,2.98,3.36,243.06,236.8,226.88,228.17,1020.59,32.57,-3.65,30.7,2.17,-93.53,865.59,0,0,0,273.95,65.04
32,275.55,0.09,232.87,8.86,7.67,5.84,3,3.38,241.42,235.31,225.08,226.43,1020.6,34.38,-3.74,31.12,2.19,-93.02,865.56,0,0,0,273.89,65.07
31,275.46,0.09,232.02,8.99,7.78,5.89,3.04,3.42,240.05,234.11,223.61,225,1020.55,36.77,-3.9,31.82,2.22,-92.48,865.47,0,0,0,273.82,65.02
28,275.37,0.1,231.45,9.14,7.87,5.89,3.09,3.48,238.95,233.2,222.47,223.87,1020.45,39.75,-4.11,32.81,2.26,-91.91,865.33,0,0,0,273.77,64.88
29,275.28,0.1,230.88,9.29,7.96,5.88,3.15,3.53,237.85,232.29,221.33,222.74,1020.36,42.72,-4.32,33.79,2.31,-91.34,865.2,0,0,0,273.72,64.73
27,275.19,0.11,230.31,9.45,8.05,5.88,3.2,3.59,236.75,231.38,220.19,221.6,1020.26,45.7,-4.53,34.78,2.35,-90.77,865.06,0,0,0,273.67,64.59
28,275.12,0.11,229.9,9.63,8.19,5.94,3.26,3.65,235.89,230.68,219.46,220.88,1020.19,49.67,-4.74,35.8,2.39,-90.17,864.97,0,0,0,273.63,64.44
26,275.07,0.12,229.64,9.86,8.37,6.08,3.32,3.71,235.28,230.2,219.14,220.55,1020.13,54.64,-4.94,36.86,2.42,-89.56,864.92,0,0,0,273.6,64.28
27,275.03,0.12,229.37,10.08,8.55,6.21,3.37,3.77,234.67,229.71,218.82,220.23,1020.09,59.61,-5.14,37.93,2.46,-88.95,864.88,0,0,0,273.58,64.12
26,274.98,0.13,229.11,10.31,8.73,6.34,3.43,3.83,234.06,229.23,218.5,219.9,1020.03,64.58,-5.34,38.99,2.49,-88.34,864.83,0,0,0,273.55,63.96
26,274.94,0.13,228.58,10.5,8.87,6.42,3.48,3.88,233.41,228.62,217.92,219.31,1019.94,70.65,-5.53,39.8,2.54,-87.06,864.76,0,0,0,273.54,63.76
21,274.91,0.14,227.79,10.66,8.96,6.47,3.52,3.93,232.73,227.87,217.07,218.46,1019.8,77.8,-5.72,40.34,2.6,-85.1,864.66,0,0,0,273.54,63.52
19,274.88,0.14,227,10.81,9.06,6.52,3.57,3.98,232.06,227.12,216.23,217.6,1019.67,84.96,-5.91,40.89,2.67,-83.16,864.56,0,0,0,273.53,63.28
19,274.85,0.15,226.21,10.97,9.15,6.57,3.61,4.03,231.38,226.37,215.38,216.75,1019.53,92.11,-6.1,41.44,2.73,-81.2,864.46,0,0,0,273.53,63.04
18,274.84,0.15,225.11,11.1,9.24,6.62,3.66,4.07,230.38,225.3,214.27,215.61,1019.4,96.11,-6.3,41.89,8.89,-78.92,864.36,0,0,0,273.54,62.78
15,274.84,0.16,223.7,11.21,9.32,6.7,3.71,4.12,229.05,223.91,212.88,214.19,1019.28,96.95,-6.52,42.24,21.14,-76.31,864.25,0,0,0,273.57,62.5
16,274.84,0.16,222.29,11.31,9.4,6.77,3.75,4.17,227.71,222.53,211.49,212.76,1019.16,97.78,-6.74,42.58,33.39,-73.69,864.13,0,0,0,273.61,62.21
20,274.84,0.17,220.88,11.42,9.48,6.84,3.81,4.22,226.38,221.14,210.09,211.34,1019.04,98.62,-6.96,42.93,45.64,-71.08,864.02,0,0,0,273.63,61.93
17,274.9,0.18,219.84,11.54,9.5,6.84,3.91,4.32,225.15,220.04,209.14,210.31,1018.92,99.14,-7.61,41.3,65.98,-69.06,863.97,0,0,0,273.78,61.27
22,275.01,0.2,219.15,11.67,9.47,6.77,4.06,4.47,224,219.22,208.62,209.68,1018.8,99.33,-8.7,37.71,94.4,-67.64,863.96,0,0,0,274.03,60.24
22,275.13,0.22,218.46,11.8,9.44,6.7,4.21,4.62,222.86,218.41,208.09,209.04,1018.68,99.52,-9.79,34.11,122.83,-66.22,863.94,0,0,0,274.28,59.21
22,275.24,0.24,217.77,11.93,9.41,6.62,4.36,4.77,221.71,217.59,207.57,208.41,1018.56,99.71,-10.88,30.52,151.25,-64.8,863.93,0,0,0,274.53,58.18
24,275.49,0.27,217.36,11.98,9.43,6.7,4.54,4.93,220.88,217.2,207.49,208.22,1018.33,99.83,-12.42,25.06,174.47,-64.12,863.91,0,0,0,274.88,56.91
23,275.88,0.29,217.21,11.96,9.52,6.91,4.74,5.12,220.36,217.23,207.85,208.49,1017.99,99.87,-14.42,17.74,192.48,-64.17,863.87,0,0,0,275.33,55.42
27,276.26,0.33,217.06,11.93,9.61,7.12,4.93,5.31,219.84,217.27,208.2,208.76,1017.66,99.9,-16.43,10.41,210.49,-64.23,863.82,0,0,0,275.77,53.92
27,276.65,0.35,216.91,11.9,9.7,7.33,5.13,5.5,219.32,217.3,208.56,209.03,1017.32,99.94,-18.43,3.09,228.5,-64.28,863.78,0,0,0,276.22,52.43
27,277.07,0.39,216.85,11.88,9.8,7.54,5.32,5.68,219.16,217.44,208.94,209.35,1016.93,99.95,-20.69,-4.96,246.11,-64.69,863.72,0,0,0,276.71,51.03
27,277.53,0.42,216.87,11.88,9.93,7.75,5.5,5.86,219.35,217.68,209.35,209.72,1016.48,99.92,-23.21,-13.75,263.32,-65.46,863.64,0,0,0,277.24,49.73
27,277.99,0.45,216.88,11.88,10.06,7.96,5.69,6.05,219.54,217.92,209.76,210.09,1016.03,99.9,-25.73,-22.54,280.53,-66.23,863.55,0,0,0,277.78,48.44
27,278.45,0.47,216.9,11.88,10.19,8.17,5.87,6.23,219.73,218.16,210.17,210.46,1015.58,99.87,-28.25,-31.33,297.74,-67,863.47,0,0,0,278.31,47.14
27,278.88,0.51,216.96,11.94,10.35,8.41,6.05,6.42,219.93,218.36,210.68,210.95,1015.16,99.84,-30.9,-40.16,312.07,-67.94,863.38,0,0,0,278.82,46.08
27,279.29,0.54,217.07,12.06,10.54,8.69,6.25,6.62,220.13,218.53,211.3,211.55,1014.75,99.81,-33.69,-49.03,323.52,-69.06,863.28,0,0,0,279.31,45.25
27,279.7,0.58,217.18,12.18,10.73,8.98,6.44,6.82,220.33,218.7,211.91,212.16,1014.34,99.78,-36.47,-57.89,334.98,-70.17,863.19,0,0,0,279.81,44.42
58,280.11,0.61,217.29,12.3,10.92,9.26,6.62,7.02,220.53,218.87,212.53,212.76,1013.92,99.75,-39.26,-66.77,346.43,-71.29,863.09,0,0,0,280.3,43.59
55,280.48,0.65,217.76,12.35,11.04,9.45,6.81,7.21,220.91,219.28,213.32,213.52,1013.55,99.71,-42.01,-75.09,352.04,-71.95,862.97,0,0,0,280.76,43.02
56,280.82,0.68,218.61,12.33,11.09,9.55,6.98,7.39,221.48,219.95,214.27,214.45,1013.23,99.64,-44.74,-82.87,351.79,-72.16,862.84,0,0,0,281.2,42.73
59,281.17,0.71,219.46,12.3,11.13,9.64,7.16,7.58,222.04,220.62,215.23,215.38,1012.89,99.58,-47.47,-90.66,351.54,-72.36,862.71,0.01,0,0,281.65,42.44
60,281.51,0.74,220.31,12.28,11.18,9.74,7.33,7.76,222.61,221.29,216.18,216.31,1012.57,99.51,-50.2,-98.44,351.29,-72.57,862.58,0.01,0,0,282.09,42.16
60,281.78,0.77,221.07,12.28,11.23,9.83,7.46,7.89,223.22,221.97,217.32,217.42,1012.25,99.48,-52.24,-102.72,346.8,-72.51,862.42,0.01,0,0,282.43,42.02
63,281.97,0.78,221.74,12.3,11.28,9.9,7.53,7.96,223.88,222.64,218.65,218.71,1011.97,99.5,-53.61,-103.5,338.08,-72.19,862.24,0.01,0,0,282.68,42.05
60,282.17,0.8,222.41,12.31,11.33,9.98,7.59,8.04,224.53,223.32,219.97,220,1011.67,99.5,-54.97,-104.27,329.36,-71.87,862.06,0.01,0.01,0,282.93,42.07
59,282.36,0.81,223.08,12.33,11.38,10.05,7.67,8.11,225.19,223.99,221.3,221.28,1011.38,99.52,-56.34,-105.05,320.64,-71.55,861.88,0.01,0.01,0,283.18,42.1
62,282.49,0.82,224.01,12.29,11.37,10.06,7.71,8.16,226.08,224.9,222.89,222.84,1011.45,99.53,-57.09,-104.7,308.94,-71.05,861.74,0.02,0.01,0,283.35,42.3
63,282.55,0.82,225.19,12.19,11.29,10,7.73,8.18,227.19,226.04,224.75,224.66,1011.87,99.55,-57.24,-103.22,294.25,-70.38,861.65,0.03,0.01,0.01,283.46,42.69
54,282.62,0.83,226.38,12.1,11.2,9.93,7.74,8.19,228.3,227.18,226.62,226.47,1012.29,99.56,-57.38,-101.74,279.55,-69.71,861.56,0.04,0.02,0.01,283.56,43.08
37,282.64,0.95,235.64,12.35,11.52,10.29,8.36,8.84,237.33,236.39,237.76,237.51,1013.51,98.65,-62.06,-119.25,285.95,-69.85,862.12,0.02,0.01,0.01,283.71,41.43
34,282.64,0.95,237.5,12.28,11.44,10.22,8.36,8.84,239.17,238.25,240.01,239.73,1013.72,98.62,-61.58,-114.86,263.45,-68.6,862.08,0.03,0.01,0.01,283.74,41.88
42,282.56,0.95,239.48,12.25,11.41,10.19,8.34,8.83,241.15,240.24,242.28,241.98,1013.69,98.72,-60.47,-108.01,235.54,-66.67,862.03,0.04,0.02,0.02,283.68,42.42
57,282.48,0.94,241.46,12.22,11.38,10.16,8.34,8.82,243.13,242.23,244.55,244.22,1013.66,98.84,-59.36,-101.16,207.63,-64.74,861.98,0.06,0.03,0.03,283.61,42.96
42,282.4,0.94,243.44,12.19,11.35,10.13,8.32,8.81,245.11,244.22,246.82,246.47,1013.63,98.94,-58.25,-94.31,179.72,-62.81,861.93,0.07,0.04,0.04,283.55,43.5
50,282.27,0.94,245.88,12.14,11.28,10.05,8.3,8.79,247.46,246.62,249.38,249.02,1013.67,99.06,-56.5,-86.56,156.76,-60.75,861.93,0.09,0.04,0.05,283.41,44.25
56,282.09,0.93,248.78,12.07,11.19,9.95,8.27,8.75,250.17,249.43,252.23,251.87,1013.8,99.17,-54.13,-77.9,138.74,-58.59,861.97,0.11,0.05,0.06,283.19,45.2
56,281.92,0.92,251.67,12,11.1,9.84,8.23,8.72,252.88,252.24,255.09,254.73,1013.92,99.28,-51.76,-69.25,120.71,-56.41,862.01,0.12,0.05,0.07,282.98,46.15
57,281.74,0.91,254.57,11.93,11.01,9.72,8.2,8.68,255.59,255.05,257.94,257.58,1014.05,99.39,-49.39,-60.59,102.69,-54.25,862.05,0.14,0.06,0.08,282.76,47.1
58,281.55,0.91,257.5,11.93,10.99,9.68,8.17,8.65,258.44,257.96,260.68,260.33,1014.17,99.33,-47.15,-53.06,88.22,-52.8,862.07,0.14,0.06,0.09,282.53,48.03
56,281.37,0.9,260.47,12,11.04,9.7,8.15,8.63,261.4,260.97,263.3,262.96,1014.27,99.1,-45.04,-46.66,77.3,-52.08,862.08,0.13,0.05,0.07,282.29,48.93
63,281.17,0.89,263.44,12.07,11.1,9.73,8.12,8.62,264.38,263.98,265.92,265.6,1014.38,98.87,-42.93,-40.27,66.38,-51.35,862.08,0.11,0.05,0.07,282.05,49.84
63,280.99,0.88,266.41,12.14,11.15,9.75,8.1,8.6,267.34,266.99,268.54,268.23,1014.49,98.64,-40.82,-33.87,55.46,-50.63,862.09,0.1,0.04,0.06,281.81,50.74
60,280.79,0.87,269.42,12.2,11.19,9.76,8.06,8.56,270.33,270.02,271.19,270.9,1014.64,97.16,-38.85,-26.62,43.92,-50.74,862.11,0.09,0.04,0.05,281.56,51.53
59,280.6,0.86,272.45,12.25,11.22,9.77,8,8.5,273.33,273.05,273.87,273.6,1014.83,94.43,-37,-18.51,31.77,-51.69,862.16,0.07,0.04,0.04,281.31,52.23
57,280.4,0.84,275.48,12.3,11.25,9.78,7.93,8.44,276.34,276.09,276.55,276.29,1015.02,91.71,-35.16,-10.4,19.62,-52.64,862.2,0.07,0.03,0.03,281.06,52.91
55,280.21,0.83,278.51,12.35,11.28,9.79,7.87,8.38,279.34,279.12,279.23,278.99,1015.21,88.98,-33.31,-2.29,7.47,-53.59,862.25,0.06,0.03,0.02,280.81,53.61
60,280.02,0.81,281.32,12.44,11.34,9.82,7.8,8.31,282.22,282.01,281.72,281.5,1015.5,85.79,-31.76,4.12,1.39,-54.72,862.38,0.05,0.03,0.02,280.56,54.2
62,279.85,0.8,283.91,12.57,11.45,9.89,7.73,8.24,285,284.74,284,283.82,1015.89,82.12,-30.51,8.86,1.38,-56.05,862.6,0.04,0.03,0.01,280.34,54.69
55,279.68,0.78,286.5,12.7,11.56,9.96,7.65,8.17,287.76,287.47,286.3,286.15,1016.29,78.45,-29.25,13.59,1.36,-57.38,862.81,0.03,0.02,0.01,280.11,55.18
53,279.51,0.77,289.1,12.83,11.67,10.03,7.58,8.1,290.54,290.2,288.59,288.47,1016.68,74.78,-28,18.31,1.36,-58.71,863.03,0.02,0.02,0,279.88,55.67
49,279.33,0.76,291.58,12.93,11.74,10.07,7.51,8.03,293.11,292.75,290.84,290.75,1016.92,71.93,-26.98,21.52,1.35,-59.89,863.25,0.02,0.02,0,279.65,56.05
47,279.14,0.74,293.97,12.99,11.78,10.08,7.45,7.97,295.48,295.1,293.05,293,1017,69.89,-26.2,23.21,1.36,-60.93,863.47,0.01,0.02,0,279.44,56.31
54,278.95,0.73,296.35,13.06,11.82,10.1,7.38,7.92,297.85,297.45,295.25,295.24,1017.09,67.85,-25.42,24.9,1.37,-61.98,863.7,0.01,0.01,0,279.23,56.57
52,278.76,0.72,298.74,13.12,11.86,10.11,7.32,7.86,300.22,299.8,297.46,297.49,1017.17,65.81,-24.64,26.59,1.38,-63.02,863.92,0,0.01,0,279.02,56.83
58,278.59,0.72,300.84,13.21,11.93,10.16,7.29,7.83,302.38,301.93,299.43,299.49,1017.38,63.67,-24.13,27.64,1.38,-64,864.13,0,0.01,0,278.83,57.05
58,278.43,0.72,302.65,13.31,12.03,10.23,7.28,7.83,304.33,303.84,301.16,301.24,1017.72,61.44,-23.91,28.07,1.39,-64.93,864.34,0,0.01,0,278.67,57.22
57,278.28,0.72,304.46,13.43,12.13,10.31,7.28,7.83,306.28,305.75,302.89,302.99,1018.06,59.2,-23.67,28.49,1.39,-65.86,864.55,0,0,0,278.5,57.38
59,278.12,0.72,306.27,13.54,12.23,10.38,7.27,7.83,308.23,307.66,304.62,304.74,1018.4,56.97,-23.45,28.92,1.4,-66.79,864.76,0,0,0,278.34,57.55
60,277.96,0.72,307.92,13.58,12.27,10.4,7.25,7.82,309.91,309.34,306.19,306.34,1018.72,54.66,-23.15,29.16,1.4,-67.8,864.94,0,0,0,278.18,57.7
60,277.8,0.71,309.39,13.57,12.25,10.38,7.22,7.79,311.32,310.77,307.62,307.79,1019.01,52.28,-22.78,29.21,1.42,-68.91,865.1,0,0,0,278.01,57.81
